country,admin1,admin2,admin3,filename
Uganda,Mbarara,Kazo,Rwemikoma,cycles-0.04167-30.87500.soil_weather.zip
Uganda,Kamuli,Bugabula,Balawoli,cycles-1.12500-32.95833.soil_weather.zip
Uganda,Sembabule,Lwemiyaga,Ntusi,cycles-0.12500-31.29167.soil_weather.zip
Uganda,Hoima,Buhaguzi,Buhimba,cycles-1.37500-31.37500.soil_weather.zip
Uganda,Kamuli,Bulamogi,Gadumire,cycles-1.12500-33.54167.soil_weather.zip
Uganda,Mubende,Busujju,Malangala,cycles-0.37500-32.20833.soil_weather.zip
Uganda,Soroti,Soroti,Gweri,cycles-1.62500-33.70833.soil_weather.zip
Uganda,Kamuli,Bulamogi,Nawaikoke,cycles-1.20833-33.45833.soil_weather.zip
Uganda,Masindi,Bujenje (?),Buliisa,cycles-1.95833-31.54167.soil_weather.zip
Uganda,Hoima,Buhaguzi,Kyangwali,cycles-1.29167-30.87500.soil_weather.zip
Uganda,Busia,Samia-Bugwe,Bulumbi,cycles-0.45833-33.95833.soil_weather.zip
Uganda,Kumi,Ngora,Kobwin,cycles-1.37500-33.62500.soil_weather.zip
Uganda,Katakwi,Usuk,Katakwi,cycles-1.95833-33.95833.soil_weather.zip
Uganda,Kapchorwa,Tingey,Kaptanya,cycles-1.37500-34.45833.soil_weather.zip
Uganda,Mayuge,Bunya,Buwaya,cycles-0.54167-33.54167.soil_weather.zip
Uganda,Nakapiripirit,Pokot,Karita,cycles-1.45833-34.79167.soil_weather.zip
Uganda,Nakasongola,Buruli,Nakitoma,cycles-1.54167-32.04167.soil_weather.zip
Uganda,Soroti,Soroti,Asuret,cycles-1.62500-33.62500.soil_weather.zip
Uganda,Iganga,Kigulu,Bulamagi,cycles-0.62500-33.45833.soil_weather.zip
Uganda,Masindi,Kibanda,Masindi Port,cycles-1.70833-31.95833.soil_weather.zip
Uganda,Masindi,Kibanda,Mutunda,cycles-2.20833-32.20833.soil_weather.zip
Uganda,Luwero,Nakaseke,Kasangombe,cycles-0.70833-32.45833.soil_weather.zip
Uganda,Katakwi,Amuria,Kuju,cycles-2.04167-33.62500.soil_weather.zip
Uganda,Lira,Erute,Adekokwok,cycles-2.29167-32.95833.soil_weather.zip
Uganda,Masindi,Kibanda,Kiryandongo,cycles-2.12500-31.79167.soil_weather.zip
Uganda,Lira,Moroto,Omoro,cycles-2.20833-33.37500.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Kyarusozi,cycles-0.87500-30.62500.soil_weather.zip
Uganda,Kamuli,Bugabula,Nabwigulu,cycles-0.95833-33.12500.soil_weather.zip
Uganda,Katakwi,Kapelebyong,Obalanga,cycles-2.37500-33.70833.soil_weather.zip
Uganda,Moroto,Bokora,Ngoleriet,cycles-2.45833-34.54167.soil_weather.zip
Uganda,Nakasongola,Buruli,Lwabyata,cycles-1.54167-32.37500.soil_weather.zip
Uganda,Kumi,Ngora,Mukura,cycles-1.54167-33.79167.soil_weather.zip
Uganda,Katakwi,Kapelebyong,Kapelebyong,cycles-2.20833-33.79167.soil_weather.zip
Uganda,Moroto,Bokora,Lokopo,cycles-2.29167-34.04167.soil_weather.zip
Uganda,Arua,Vurra,Arivu,cycles-2.87500-30.95833.soil_weather.zip
Uganda,Apac,Oyam,Icheme,cycles-2.37500-32.62500.soil_weather.zip
Uganda,Lira,Kyoga,Muntu,cycles-1.62500-32.79167.soil_weather.zip
Uganda,Kitgum,Chua,Omiya Anyima,cycles-3.20833-33.29167.soil_weather.zip
Uganda,Yumbe,Aringa,Kuru,cycles-3.45833-31.20833.soil_weather.zip
Uganda,Lira,Kyoga,Muntu,cycles-1.62500-32.87500.soil_weather.zip
Uganda,Gulu,Kilak,Pabbo,cycles-3.04167-32.12500.soil_weather.zip
Uganda,Yumbe,Aringa,Apo,cycles-3.45833-31.29167.soil_weather.zip
Uganda,Adjumani,East Moyo,Dzaipi,cycles-3.45833-31.95833.soil_weather.zip
Uganda,Kotido,Dodoth,Kapedo,cycles-3.54167-33.87500.soil_weather.zip
Uganda,Moyo,West Moyo,Moyo,cycles-3.70833-31.70833.soil_weather.zip
Uganda,Mpigi,Mawokota,Mpigi,cycles-0.12500-32.29167.soil_weather.zip
Uganda,Katakwi,Usuk,Ngariam,cycles-2.04167-34.12500.soil_weather.zip
Uganda,Nakapiripirit,Pokot,Loroo,cycles-2.12500-34.95833.soil_weather.zip
Uganda,Nebbi,Padyere,Akworo,cycles-2.29167-31.20833.soil_weather.zip
Uganda,Mbarara,Kashari,Rubaya,cycles--0.45833-30.62500.soil_weather.zip
Uganda,Mbarara,Rwampara,Ndaija,cycles--0.70833-30.45833.soil_weather.zip
Uganda,Lira,Otuke,Orum,cycles-2.45833-33.37500.soil_weather.zip
Uganda,Bushenyi,Igara,Bushenyi-Ishaka Tc,cycles--0.54167-30.20833.soil_weather.zip
Uganda,Nebbi,Jonam,Panyango,cycles-2.54167-31.37500.soil_weather.zip
Uganda,Ntungamo,Ruhaama,Rukoni,cycles--0.87500-30.54167.soil_weather.zip
Uganda,Pader,Aruu,Pajule,cycles-3.04167-33.12500.soil_weather.zip
Uganda,Rakai,Kyotera,Kabira,cycles--0.62500-31.62500.soil_weather.zip
Uganda,Mayuge,Bunya,Kigandalo,cycles-0.37500-33.62500.soil_weather.zip
Uganda,Arua,Koboko,Midia,cycles-3.37500-30.95833.soil_weather.zip
Uganda,Gulu,Kilak,Atiak,cycles-3.37500-32.04167.soil_weather.zip
Uganda,Kitgum,Lamwo,Palabek Gem,cycles-3.37500-32.62500.soil_weather.zip
Uganda,Yumbe,Aringa,Midigo,cycles-3.62500-31.37500.soil_weather.zip
Uganda,Pader,Agago,Adilang,cycles-2.79167-33.45833.soil_weather.zip
Uganda,Apac,Oyam,Ngai,cycles-2.45833-32.54167.soil_weather.zip
Uganda,Kabarole,Burahya,Ruteete,cycles-0.54167-30.29167.soil_weather.zip
Uganda,Kabarole,Burahya,Hakibaale,cycles-0.87500-30.37500.soil_weather.zip
Uganda,Tororo,Kisoko (West Budama),Rubongi,cycles-0.70833-34.12500.soil_weather.zip
Uganda,Lira,Erute,Amach,cycles-2.04167-33.04167.soil_weather.zip
Uganda,Lira,Erute,Barr,cycles-2.20833-33.12500.soil_weather.zip
Uganda,Gulu,Nwoya,Anaka,cycles-2.62500-31.95833.soil_weather.zip
Uganda,Kibale,Buyaga,Kagadi,cycles-0.87500-30.87500.soil_weather.zip
Uganda,Tororo,Bunyole,Butaleja,cycles-0.87500-33.95833.soil_weather.zip
Uganda,Pader,Aruu,Kilak,cycles-2.95833-33.12500.soil_weather.zip
Uganda,Kamuli,Bugabula,Balawoli,cycles-1.20833-32.95833.soil_weather.zip
Uganda,Arua,Terego,Beleafe,cycles-3.04167-31.12500.soil_weather.zip
Uganda,Sironko,Bulambuli,Bunambutye,cycles-1.45833-34.37500.soil_weather.zip
Uganda,Masaka,Bukoto,Kyanamukaaka,cycles--0.62500-31.70833.soil_weather.zip
Uganda,Ntungamo,Ruhaama,Ruhaama,cycles--0.95833-30.37500.soil_weather.zip
Uganda,Pader,Aruu,Pajule,cycles-3.04167-32.95833.soil_weather.zip
Uganda,Kitgum,Chua,Lagoro,cycles-3.20833-33.04167.soil_weather.zip
Uganda,Kitgum,Chua,Kitgum Tc,cycles-3.29120-32.87297.soil_weather.zip
Uganda,Moyo,Obongi,Gimara,cycles-3.37500-31.45833.soil_weather.zip
Uganda,Kitgum,Chua,Orom,cycles-3.45833-33.62500.soil_weather.zip
Uganda,Kabale,Rukiga,Kashambya,cycles--1.04167-29.95833.soil_weather.zip
Uganda,Kabale,Rukiga,Kamwezi,cycles--1.20833-30.20833.soil_weather.zip
Uganda,Kabale,Rubanda,Bufundi,cycles--1.29167-29.87500.soil_weather.zip
Uganda,Mubende,Busujju,Malangala,cycles-0.29167-32.20833.soil_weather.zip
Uganda,Adjumani,East Moyo,Dzaipi,cycles-3.54167-32.04167.soil_weather.zip
Uganda,Masaka,Bukoto,Lwengo,cycles--0.37500-31.37500.soil_weather.zip
Uganda,Mubende,Mityana,Bulera,cycles-0.45833-31.95833.soil_weather.zip
Uganda,Kyenjojo,Kyaka,Mpara,cycles-0.37500-30.95833.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Butiiti,cycles-0.62500-30.54167.soil_weather.zip
Uganda,Mubende,Kassanda,Bukuya,cycles-0.70833-31.62500.soil_weather.zip
Uganda,Mbarara,Rwampara,Ndaija,cycles--0.70833-30.37500.soil_weather.zip
Uganda,Bundibugyo,Ntoroko,Karugutu,cycles-0.79167-30.20833.soil_weather.zip
Uganda,Bundibugyo,Ntoroko,Rwebisengo,cycles-1.04167-30.29167.soil_weather.zip
Uganda,Mbarara,Rwampara,Mwizi,cycles--0.79167-30.62500.soil_weather.zip
Uganda,Pallisa,Budaka,Budaka,cycles-1.04167-33.95833.soil_weather.zip
Uganda,Rakai,Kakuuto,Kitumba,cycles--0.79167-31.37500.soil_weather.zip
Uganda,Bundibugyo,Ntoroko,Rwebisengo,cycles-1.12500-30.29167.soil_weather.zip
Uganda,Kibale,Bugangaizi,Kisiita,cycles-1.12500-31.37500.soil_weather.zip
Uganda,Nakasongola,Buruli,Nabiswera,cycles-1.37500-32.29167.soil_weather.zip
Uganda,Ntungamo,Rushenyi,Ngoma,cycles--1.12500-30.20833.soil_weather.zip
Uganda,Kumi,Ngora,Kobwin,cycles-1.37500-33.79167.soil_weather.zip
Uganda,Kumi,Kumi,Kanyum,cycles-1.37500-33.87500.soil_weather.zip
Uganda,Soroti,Kasilo,Pingire,cycles-1.38902-33.38576.soil_weather.zip
Uganda,Mukono,Mukono,Nama,cycles-0.37500-32.79167.soil_weather.zip
Uganda,Hoima,Bugahya,Kitoba,cycles-1.54167-31.29167.soil_weather.zip
Uganda,Mayuge,Bunya,Kityerera,cycles-0.37500-33.54167.soil_weather.zip
Uganda,Kumi,Ngora,Kapir,cycles-1.62500-33.79167.soil_weather.zip
Uganda,Kumi,Kumi,Ongino,cycles-1.62500-34.12500.soil_weather.zip
Uganda,Masindi,Kibanda,Mutunda,cycles-2.04167-32.29167.soil_weather.zip
Uganda,Wakiso,Busiiro,Namayumba,cycles-0.45833-32.29167.soil_weather.zip
Uganda,Lira,Moroto,Aloi,cycles-2.29167-33.12500.soil_weather.zip
Uganda,Apac,Kole,Alito,cycles-2.45833-32.87500.soil_weather.zip
Uganda,Mbale,Bubulo,Bumbo,cycles-0.87500-34.37500.soil_weather.zip
Uganda,Gulu,Nwoya,Purongo,cycles-2.54167-31.79167.soil_weather.zip
Uganda,Kiboga,Kiboga,Kyankwanzi,cycles-1.29167-31.70833.soil_weather.zip
Uganda,Pader,Aruu,Awere,cycles-2.70833-32.95833.soil_weather.zip
Uganda,Sironko,Bulambuli,Bunambutye,cycles-1.54167-34.29167.soil_weather.zip
Uganda,Kitgum,Chua,Kitigum Matidi,cycles-3.29167-32.95833.soil_weather.zip
Uganda,Nakasongola,Buruli,Nakitoma,cycles-1.62500-32.12500.soil_weather.zip
Uganda,Yumbe,Aringa,Kei,cycles-3.62500-31.12500.soil_weather.zip
Uganda,Nakasongola,Buruli,Nabiswera,cycles-1.62500-32.29167.soil_weather.zip
Uganda,Moyo,West Moyo,Lefori,cycles-3.62500-31.54167.soil_weather.zip
Uganda,Mbarara,Ibanda,Ishongororo,cycles-0.04167-30.54167.soil_weather.zip
Uganda,Kotido,Dodoth,Karenga,cycles-3.62500-33.79167.soil_weather.zip
Uganda,Lira,Dokolo,Kangai,cycles-1.79167-33.04167.soil_weather.zip
Uganda,Mbarara,Nyabushozi,Kinoni,cycles-0.04167-31.04167.soil_weather.zip
Uganda,Masaka,Bukomansimbi,Bigasa,cycles--0.04167-31.62500.soil_weather.zip
Uganda,Mpigi,Gomba,Kabulasoke,cycles-0.12500-31.70833.soil_weather.zip
Uganda,Bugiri,Bukooli,Nankoma,cycles-0.45833-33.70833.soil_weather.zip
Uganda,Kaberamaido,Kalaki,Anyara,cycles-1.95833-33.37500.soil_weather.zip
Uganda,Katakwi,Usuk,Ngariam,cycles-1.95833-34.12500.soil_weather.zip
Uganda,Mbarara,Nyabushozi,Kashongi,cycles--0.29167-30.62500.soil_weather.zip
Uganda,Wakiso,Jinja,Busukuma,cycles-0.54167-32.62500.soil_weather.zip
Uganda,Mbarara,Isingiro,Kikagate,cycles--1.04167-30.62500.soil_weather.zip
Uganda,Kabale,Rubanda,Ikumba,cycles--1.12500-29.79167.soil_weather.zip
Uganda,Moroto,Bokora,Lotome,cycles-2.29167-34.45833.soil_weather.zip
Uganda,Kabale,Rubanda,Bubaare,cycles--1.20833-29.95833.soil_weather.zip
Uganda,Moroto,Matheniko,Nadunget,cycles-2.54167-34.62500.soil_weather.zip
Uganda,Pader,Agago,Adilang,cycles-2.70833-33.45833.soil_weather.zip
Uganda,Kabarole,Burahya,Busoro,cycles-0.62500-30.37500.soil_weather.zip
Uganda,Kisoro,Kisoro,Muramba,cycles--1.37500-29.62500.soil_weather.zip
Uganda,Kiboga,Kiboga,Nsambya,cycles-1.29167-31.45833.soil_weather.zip
Uganda,Kumi,Kumi,Kumi,cycles-1.54167-33.87500.soil_weather.zip
Uganda,Nakasongola,Buruli,Nabiswera,cycles-1.54167-32.29167.soil_weather.zip
Uganda,Katakwi,Usuk,Kapujan,cycles-1.70833-33.87500.soil_weather.zip
Uganda,Nakapiripirit,Pokot,Karita,cycles-1.54167-34.87500.soil_weather.zip
Uganda,Arua,Madi-Okollo,Offaka,cycles-2.70833-31.04167.soil_weather.zip
Uganda,Mukono,Buikwe,Najjembe,cycles-0.37500-33.04167.soil_weather.zip
Uganda,Katakwi,Usuk,Ngariam,cycles-1.79167-34.12500.soil_weather.zip
Uganda,Kitgum,Lamwo,Padibe West,cycles-3.45833-32.79167.soil_weather.zip
Uganda,Apac,Maruzi,Apac,cycles-1.87500-32.54167.soil_weather.zip
Uganda,Masaka,Bukoto,Kyanamukaaka,cycles--0.54167-31.79167.soil_weather.zip
Uganda,Nakapiripirit,Chekwii,Namalu,cycles-1.87500-34.54167.soil_weather.zip
Uganda,Nebbi,Padyere,Nyaravur,cycles-2.37500-31.20833.soil_weather.zip
Uganda,Rakai,Kakuuto,Kakuuto,cycles--0.87500-31.45833.soil_weather.zip
Uganda,Ntungamo,Ruhaama,Rweikiniro,cycles--0.95833-30.29167.soil_weather.zip
Uganda,Katakwi,Amuria,Morungatuny,cycles-2.04167-33.54167.soil_weather.zip
Uganda,Gulu,Omoro,Bobi,cycles-2.54167-32.37500.soil_weather.zip
Uganda,Gulu,Nwoya,Purongo,cycles-2.62500-31.70833.soil_weather.zip
Uganda,Lira,Erute,Barr,cycles-2.20833-32.95833.soil_weather.zip
Uganda,Gulu,Omoro,Odek,cycles-2.62500-32.79167.soil_weather.zip
Uganda,Lira,Moroto,Omoro,cycles-2.29167-33.29167.soil_weather.zip
Uganda,Arua,Vurra,Vurra,cycles-2.95833-30.87500.soil_weather.zip
Uganda,Arua,Madi-Okollo,Rigbo,cycles-3.04167-31.37500.soil_weather.zip
Uganda,Kotido,Labwor,Nyakwae,cycles-2.54167-33.95833.soil_weather.zip
Uganda,Adjumani,East Moyo,Ofua,cycles-3.20833-31.79167.soil_weather.zip
Uganda,Gulu,Kilak,Lamogi,cycles-2.87500-32.12500.soil_weather.zip
Uganda,Yumbe,Aringa,Odravu,cycles-3.29167-31.29167.soil_weather.zip
Uganda,Kotido,Dodoth,Lolelia,cycles-3.29167-33.95833.soil_weather.zip
Uganda,Pader,Aruu,Lapul,cycles-2.95833-32.87500.soil_weather.zip
Uganda,Masaka,Bukoto,Buwunga,cycles--0.38066-31.86463.soil_weather.zip
Uganda,Gulu,Kilak,Atiak,cycles-3.20833-32.12500.soil_weather.zip
Uganda,Gulu,Aswa,Palaro,cycles-3.29167-32.37500.soil_weather.zip
Uganda,Kitgum,Chua,Mucwini,cycles-3.37500-32.95833.soil_weather.zip
Uganda,Mbarara,Bukanga,Rugaaga,cycles--0.87500-31.04167.soil_weather.zip
Uganda,Arua,Koboko,Midia,cycles-3.45833-30.95833.soil_weather.zip
Uganda,Ntungamo,Rushenyi,Rubaare,cycles--1.04167-30.20833.soil_weather.zip
Uganda,Kabale,Rubanda,Muko,cycles--1.20833-29.79167.soil_weather.zip
Uganda,Mpigi,Mawokota,Mpigi,cycles-0.20833-32.37500.soil_weather.zip
Uganda,Ntungamo,Rushenyi,Kayonza,cycles--1.12500-30.12500.soil_weather.zip
Uganda,Kisoro,Kisoro,Nyundo,cycles--1.20833-29.70833.soil_weather.zip
Uganda,Kyenjojo,Kyaka,Kyegegwa,cycles-0.37500-31.12500.soil_weather.zip
Uganda,Wakiso,Jinja,Kira,cycles-0.37842-32.63697.soil_weather.zip
Uganda,Mubende,Buwekula,Kitenga,cycles-0.45833-31.62500.soil_weather.zip
Uganda,Luwero,Nakaseke,Semuto,cycles-0.54167-32.29167.soil_weather.zip
Uganda,Jinja,Kagoma,Butagaya,cycles-0.62500-33.12500.soil_weather.zip
Uganda,Kamuli,Buzaaya,Kisozi,cycles-0.70833-33.12500.soil_weather.zip
Uganda,Kibale,Buyanja,Matale,cycles-0.70833-31.12500.soil_weather.zip
Uganda,Kayunga,Bbaale,Wabwoko-Kitimbwa,cycles-0.87500-32.95833.soil_weather.zip
Uganda,Bundibugyo,Ntoroko,Rwebisengo,cycles-0.95833-30.20833.soil_weather.zip
Uganda,Kumi,Kumi,Mukongoro,cycles-1.29167-33.87500.soil_weather.zip
Uganda,Luwero,Katikamu,Katikamu,cycles-0.70833-32.54167.soil_weather.zip
Uganda,Pallisa,Pallisa,Pallisa,cycles-1.12500-33.70833.soil_weather.zip
Uganda,Pallisa,Kibuku,Bulangira,cycles-1.12500-33.87500.soil_weather.zip
Uganda,Hoima,Buhaguzi,Buhimba,cycles-1.37500-31.29167.soil_weather.zip
Uganda,Soroti,Serere,Atiira,cycles-1.62500-33.45833.soil_weather.zip
Uganda,Kumi,Kumi,Ongino,cycles-1.62500-34.20833.soil_weather.zip
Uganda,Nakapiripirit,Pian,Lorengedwat,cycles-2.20833-34.70833.soil_weather.zip
Uganda,Kasese,Busongora,L.Katwe,cycles-0.04167-29.95833.soil_weather.zip
Uganda,Kasese,Busongora,Muhokya,cycles-0.04167-30.04167.soil_weather.zip
Uganda,Moroto,Bokora,Lotome,cycles-2.29167-34.54167.soil_weather.zip
Uganda,Apac,Oyam,Minakulu,cycles-2.37500-32.29167.soil_weather.zip
Uganda,Mukono,Mukono,Nakisunga,cycles-0.20833-32.87500.soil_weather.zip
Uganda,Lira,Erute,Ogur,cycles-2.37500-32.95833.soil_weather.zip
Uganda,Kamwenge,Kitagwenda,Mahyoro,cycles-0.04604-30.30130.soil_weather.zip
Uganda,Lira,Erute,Aromo,cycles-2.54167-32.87500.soil_weather.zip
Uganda,Bugiri,Bukooli,Banda,cycles-0.20833-33.87500.soil_weather.zip
Uganda,Kasese,Busongora,Kyabarungira,cycles-0.45833-30.04167.soil_weather.zip
Uganda,Nebbi,Jonam,Wadelai,cycles-2.70833-31.37500.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Kihuura,cycles-0.45833-30.79167.soil_weather.zip
Uganda,Adjumani,East Moyo,Ciforo,cycles-3.45833-31.70833.soil_weather.zip
Uganda,Mayuge,Bunya,Mayuge Tc,cycles-0.45833-33.45833.soil_weather.zip
Uganda,Tororo,Kisoko (West Budama),Iyolwa,cycles-0.62500-33.95833.soil_weather.zip
Uganda,Adjumani,East Moyo,Adropi,cycles-3.52926-31.79816.soil_weather.zip
Uganda,Mubende,Buwekula,Madudu,cycles-0.70833-31.45833.soil_weather.zip
Uganda,Mbarara,Nyabushozi,Sanga,cycles--0.45833-30.87500.soil_weather.zip
Uganda,Luwero,Bamunanika,Kamira,cycles-0.95833-32.70833.soil_weather.zip
Uganda,Iganga,Busiki,Ivukula,cycles-0.95833-33.62500.soil_weather.zip
Uganda,Lira,Kyoga,Aputi,cycles-1.70833-32.95833.soil_weather.zip
Uganda,Kamuli,Bugabula,Namwendwa,cycles-0.95833-33.20833.soil_weather.zip
Uganda,Mbale,Bungokho,Bungokho-Mutoto,cycles-1.04167-34.20833.soil_weather.zip
Uganda,Luwero,Nakaseke,Ngoma,cycles-1.37500-31.87500.soil_weather.zip
Uganda,Lira,Otuke,Orum,cycles-2.37500-33.29167.soil_weather.zip
Uganda,Kumi,Bukedea,Malera,cycles-1.45833-34.04167.soil_weather.zip
Uganda,Soroti,Kasilo,Bugondo,cycles-1.54167-33.29167.soil_weather.zip
Uganda,Soroti,Soroti,Gweri,cycles-1.70833-33.70833.soil_weather.zip
Uganda,Kaberamaido,Kalaki,Bululu,cycles-1.70833-33.29167.soil_weather.zip
Uganda,Katakwi,Usuk,Toroma,cycles-1.70833-33.95833.soil_weather.zip
Uganda,Katakwi,Usuk,Omodoi,cycles-1.71691-34.03112.soil_weather.zip
Uganda,Nebbi,Okoro,Atyak,cycles-2.54167-30.87500.soil_weather.zip
Uganda,Apac,Maruzi,Akokoro,cycles-1.79167-32.37500.soil_weather.zip
Uganda,Gulu,Kilak,Amuru,cycles-2.79167-31.95833.soil_weather.zip
Uganda,Soroti,Soroti,Gweri,cycles-1.79167-33.70833.soil_weather.zip
Uganda,Pader,Aruu,Pajule,cycles-2.95833-32.95833.soil_weather.zip
Uganda,Katakwi,Usuk,Omodoi,cycles-1.79167-33.87500.soil_weather.zip
Uganda,Apac,Kole,Akalo,cycles-2.12500-32.79167.soil_weather.zip
Uganda,Pader,Aruu,Pajule,cycles-2.95833-33.04167.soil_weather.zip
Uganda,Lira,Moroto,Omoro,cycles-2.29167-33.37500.soil_weather.zip
Uganda,Gulu,Aswa,Palaro,cycles-3.12500-32.37500.soil_weather.zip
Uganda,Apac,Kwania,Cawente,cycles-1.87500-32.62500.soil_weather.zip
Uganda,Kitgum,Chua,Labongo Amida,cycles-3.20833-32.87500.soil_weather.zip
Uganda,Nakapiripirit,Pian,Lolachat,cycles-1.95833-34.45833.soil_weather.zip
Uganda,Katakwi,Kapelebyong,Kapelebyong,cycles-2.29167-33.87500.soil_weather.zip
Uganda,Nebbi,Okoro,Zeu,cycles-2.45833-30.79167.soil_weather.zip
Uganda,Adjumani,East Moyo,Ofua,cycles-3.29167-31.79167.soil_weather.zip
Uganda,Gulu,Nwoya,Koch Goma,cycles-2.45833-32.12500.soil_weather.zip
Uganda,Kitgum,Lamwo,Paloga,cycles-3.62500-32.95833.soil_weather.zip
Uganda,Gulu,Nwoya,Anaka,cycles-2.54167-31.95833.soil_weather.zip
Uganda,Nakapiripirit,Pian,Lolachat,cycles-1.95833-34.54167.soil_weather.zip
Uganda,Kitgum,Chua,Namokora,cycles-3.37500-33.29167.soil_weather.zip
Uganda,Moroto,Bokora,Iriiri,cycles-2.12500-34.20833.soil_weather.zip
Uganda,Yumbe,Aringa,Odravu,cycles-3.29167-31.37500.soil_weather.zip
Uganda,Lira,Erute,Barr,cycles-2.20833-33.04167.soil_weather.zip
Uganda,Pallisa,Budaka,Kaderuna,cycles-1.12500-33.95833.soil_weather.zip
Uganda,Gulu,Nwoya,Purongo,cycles-2.37500-31.62500.soil_weather.zip
Uganda,Lira,Otuke,Adwari,cycles-2.45833-33.20833.soil_weather.zip
Uganda,Pader,Agago,Patongo,cycles-2.70833-33.29167.soil_weather.zip
Uganda,Sembabule,Mawogola,Mateete,cycles--0.29167-31.54167.soil_weather.zip
Uganda,Arua,Madi-Okollo,Ogoko,cycles-2.87500-31.29167.soil_weather.zip
Uganda,Kotido,Dodoth,Loyoro,cycles-3.20833-34.20833.soil_weather.zip
Uganda,Mbarara,Rwampara,Bugamba,cycles--0.79167-30.45833.soil_weather.zip
Uganda,Kitgum,Chua,Labongo Akwang,cycles-3.37500-32.79167.soil_weather.zip
Uganda,Kotido,Dodoth,Karenga,cycles-3.62500-33.70833.soil_weather.zip
Uganda,Kotido,Dodoth,Loyoro,cycles-3.62500-34.29167.soil_weather.zip
Uganda,Bushenyi,Sheema,Kigarama,cycles--0.45833-30.45833.soil_weather.zip
Uganda,Sembabule,Mawogola,Mijwala,cycles--0.12500-31.45833.soil_weather.zip
Uganda,Rakai,Kabula,Kaliiro,cycles--0.29167-31.20833.soil_weather.zip
Uganda,Mbarara,Isingiro,Kabuyanda,cycles--1.04167-30.54167.soil_weather.zip
Uganda,Wakiso,Jinja,Nangabo,cycles-0.44579-32.63251.soil_weather.zip
Uganda,Mbarara,Kashari,Rubaya,cycles--0.54167-30.70833.soil_weather.zip
Uganda,Kanungu,Kinkiizi,Nyamirama,cycles--0.70833-29.79167.soil_weather.zip
Uganda,Mbarara,Nyabushozi,Kashongi,cycles--0.29167-30.70833.soil_weather.zip
Uganda,Kasese,Busongora,L.Katwe,cycles--0.12500-30.04167.soil_weather.zip
Uganda,Mbarara,Ibanda,Nyabuhikye,cycles--0.12500-30.54167.soil_weather.zip
Uganda,Mukono,Buikwe,Wakisi,cycles-0.45833-33.12500.soil_weather.zip
Uganda,Rakai,Kooki,Lwamaggwa,cycles--0.54167-31.29167.soil_weather.zip
Uganda,Busia,Samia-Bugwe,Buteba,cycles-0.54167-34.12500.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Katooke,cycles-0.70833-30.70833.soil_weather.zip
Uganda,Mbarara,Rwampara,Rugando,cycles--0.62500-30.54167.soil_weather.zip
Uganda,Rukungiri,Rubabo,Nyakishenyi,cycles--0.95833-29.95833.soil_weather.zip
Uganda,Kyenjojo,Mwenge,Bufunjo,cycles-0.79167-30.70833.soil_weather.zip
Uganda,Mbarara,Bukanga,Kashumba,cycles--0.95833-31.04167.soil_weather.zip
Uganda,Luwero,Bamunanika,Kamira,cycles-1.04167-32.70833.soil_weather.zip
Uganda,Mbale,Manjiya,Bubiita,cycles-1.04167-34.45833.soil_weather.zip
Uganda,Soroti,Kasilo,Pingire,cycles-1.45833-33.29167.soil_weather.zip
Uganda,Kapchorwa,Tingey,Kaptanya,cycles-1.45833-34.45833.soil_weather.zip
Uganda,Katakwi,Kapelebyong,Achowa,cycles-2.04167-33.79167.soil_weather.zip
Uganda,Moroto,Matheniko,Nadunget,cycles-2.54167-34.54167.soil_weather.zip
Uganda,Gulu,Nwoya,Alero,cycles-2.62500-31.87500.soil_weather.zip
Uganda,Gulu,Aswa,Patiko,cycles-3.04167-32.29167.soil_weather.zip
Uganda,Pader,Agago,Paimol,cycles-3.20833-33.37500.soil_weather.zip
Uganda,Kitgum,Lamwo,Parabek Ogili,cycles-3.37500-32.45833.soil_weather.zip
Uganda,Kitgum,Chua,Mucwini,cycles-3.37500-33.12500.soil_weather.zip
Uganda,Arua,Koboko,Kuluba,cycles-3.54167-30.95833.soil_weather.zip
Uganda,Kitgum,Chua,Mucwini,cycles-3.54167-33.20833.soil_weather.zip
Uganda,Pader,Aruu,Acholibur,cycles-3.12500-32.87500.soil_weather.zip
Uganda,Kamwenge,Kitagwenda,Nyabbani,cycles-0.12500-30.37500.soil_weather.zip
Uganda,Mbarara,Ibanda,Nyamarebe,cycles-0.12500-30.54167.soil_weather.zip
Uganda,Sembabule,Lwemiyaga,Lwemiyaga,cycles-0.20833-31.12500.soil_weather.zip
Uganda,Mpigi,Gomba,Kabulasoke,cycles-0.20833-31.79167.soil_weather.zip
Uganda,Mubende,Buwekula,Kasambya,cycles-0.29167-31.12500.soil_weather.zip
Uganda,Kamuli,Budiope,Buyende,cycles-1.20833-33.20833.soil_weather.zip
Uganda,Kumi,Bukedea,Kachumbala,cycles-1.20833-34.12500.soil_weather.zip
Uganda,Nakasongola,Buruli,Nabiswera,cycles-1.29167-32.29167.soil_weather.zip
Uganda,Pallisa,Pallisa,Kameke,cycles-1.29167-33.79167.soil_weather.zip
